Transaction,Item,date_time,period_day,weekday_weekend
7646,Cake,3/5/2017 12:59,afternoon,weekend
7646,Coffee,3/5/2017 12:59,afternoon,weekend
7647,Coke,3/5/2017 13:01,afternoon,weekend
7647,Sandwich,3/5/2017 13:01,afternoon,weekend
7648,Sandwich,3/5/2017 13:02,afternoon,weekend
7648,Smoothies,3/5/2017 13:02,afternoon,weekend
7649,Coffee,3/5/2017 13:11,afternoon,weekend
7649,Coffee,3/5/2017 13:11,afternoon,weekend
7650,Scone,3/5/2017 13:21,afternoon,weekend
7651,Cake,3/5/2017 13:48,afternoon,weekend
7651,Bread,3/5/2017 13:48,afternoon,weekend
7651,Coffee,3/5/2017 13:48,afternoon,weekend
7651,Juice,3/5/2017 13:48,afternoon,weekend
7652,Cake,3/5/2017 14:07,afternoon,weekend
7652,Coffee,3/5/2017 14:07,afternoon,weekend
7652,Tea,3/5/2017 14:07,afternoon,weekend
7653,Truffles,3/5/2017 14:15,afternoon,weekend
7653,Coffee,3/5/2017 14:15,afternoon,weekend
7653,Cake,3/5/2017 14:15,afternoon,weekend
7653,Pastry,3/5/2017 14:15,afternoon,weekend
7653,Sandwich,3/5/2017 14:15,afternoon,weekend
7654,Tiffin,3/5/2017 14:21,afternoon,weekend
7655,Coffee,3/5/2017 15:00,afternoon,weekend
7655,Cake,3/5/2017 15:00,afternoon,weekend
7656,Cake,3/5/2017 15:11,afternoon,weekend
7656,Scone,3/5/2017 15:11,afternoon,weekend
7656,Medialuna,3/5/2017 15:11,afternoon,weekend
7656,Soup,3/5/2017 15:11,afternoon,weekend
7656,Coffee,3/5/2017 15:11,afternoon,weekend
7656,Coffee,3/5/2017 15:11,afternoon,weekend
7656,Tea,3/5/2017 15:11,afternoon,weekend
7657,Coffee,3/5/2017 15:13,afternoon,weekend
7658,Bread,3/5/2017 15:15,afternoon,weekend
7658,Coffee,3/5/2017 15:15,afternoon,weekend
7659,Coffee,3/5/2017 15:22,afternoon,weekend
7659,Medialuna,3/5/2017 15:22,afternoon,weekend
7659,Pastry,3/5/2017 15:22,afternoon,weekend
7660,Jammie Dodgers,3/5/2017 15:34,afternoon,weekend
7660,Tiffin,3/5/2017 15:34,afternoon,weekend
7661,Coffee,3/5/2017 15:50,afternoon,weekend
7661,Bread,3/5/2017 15:50,afternoon,weekend
7661,Alfajores,3/5/2017 15:50,afternoon,weekend
7663,Afternoon with the baker,3/5/2017 18:51,evening,weekend
7664,Afternoon with the baker,3/5/2017 18:51,evening,weekend
7665,Afternoon with the baker,3/5/2017 18:52,evening,weekend
7666,Afternoon with the baker,3/5/2017 18:54,evening,weekend
7666,Afternoon with the baker,3/5/2017 18:54,evening,weekend
7667,Afternoon with the baker,3/5/2017 18:56,evening,weekend
7668,Jammie Dodgers,3/6/2017 8:18,morning,weekday
7669,Coffee,3/6/2017 8:26,morning,weekday
7670,Coffee,3/6/2017 8:35,morning,weekday
7671,Coffee,3/6/2017 8:37,morning,weekday
7671,Bread,3/6/2017 8:37,morning,weekday
7672,Coffee,3/6/2017 9:07,morning,weekday
7673,Bread,3/6/2017 9:11,morning,weekday
7674,Bread,3/6/2017 10:04,morning,weekday
7675,Coffee,3/6/2017 10:22,morning,weekday
7675,Pastry,3/6/2017 10:22,morning,weekday
7676,Bread,3/6/2017 10:27,morning,weekday
7677,Tea,3/6/2017 10:34,morning,weekday
7677,Pastry,3/6/2017 10:34,morning,weekday
7678,Pastry,3/6/2017 10:35,morning,weekday
7679,Tea,3/6/2017 10:39,morning,weekday
7680,Coffee,3/6/2017 10:40,morning,weekday
7681,Farm House,3/6/2017 10:49,morning,weekday
7682,Coffee,3/6/2017 11:00,morning,weekday
7683,Cookies,3/6/2017 11:04,morning,weekday
7683,Pastry,3/6/2017 11:04,morning,weekday
7683,Coffee,3/6/2017 11:04,morning,weekday
7683,Coffee,3/6/2017 11:04,morning,weekday
7684,Bread,3/6/2017 11:06,morning,weekday
7684,Coffee,3/6/2017 11:06,morning,weekday
7684,Toast,3/6/2017 11:06,morning,weekday
7685,Tea,3/6/2017 11:13,morning,weekday
7685,Coffee,3/6/2017 11:13,morning,weekday
7685,Cake,3/6/2017 11:13,morning,weekday
7686,Toast,3/6/2017 11:15,morning,weekday
7686,Coffee,3/6/2017 11:15,morning,weekday
7687,Coffee,3/6/2017 11:46,morning,weekday
7687,Toast,3/6/2017 11:46,morning,weekday
7688,Bread,3/6/2017 11:46,morning,weekday
7689,Bread,3/6/2017 11:47,morning,weekday
7690,Bread,3/6/2017 11:47,morning,weekday
7691,Farm House,3/6/2017 11:52,morning,weekday
7691,Cake,3/6/2017 11:52,morning,weekday
7692,Soup,3/6/2017 11:58,morning,weekday
7692,Coffee,3/6/2017 11:58,morning,weekday
7693,Coffee,3/6/2017 12:08,afternoon,weekday
7694,Bread,3/6/2017 12:21,afternoon,weekday
7694,Sandwich,3/6/2017 12:21,afternoon,weekday
7695,Bread,3/6/2017 12:24,afternoon,weekday
7696,Juice,3/6/2017 12:27,afternoon,weekday
7696,Coffee,3/6/2017 12:27,afternoon,weekday
7696,Sandwich,3/6/2017 12:27,afternoon,weekday
7696,Cake,3/6/2017 12:27,afternoon,weekday
7697,Bread,3/6/2017 12:43,afternoon,weekday
7698,Tea,3/6/2017 12:46,afternoon,weekday
7699,Cake,3/6/2017 12:59,afternoon,weekday
7699,Bread,3/6/2017 12:59,afternoon,weekday
7700,Chicken Stew,3/6/2017 13:04,afternoon,weekday
7700,Coffee,3/6/2017 13:04,afternoon,weekday
7701,Coffee,3/6/2017 13:09,afternoon,weekday
7702,Coffee,3/6/2017 13:14,afternoon,weekday
7702,Salad,3/6/2017 13:14,afternoon,weekday
7703,Soup,3/6/2017 13:15,afternoon,weekday
7703,Bread,3/6/2017 13:15,afternoon,weekday
7704,Bread,3/6/2017 13:36,afternoon,weekday
7704,Cake,3/6/2017 13:36,afternoon,weekday
7705,Bread,3/6/2017 14:00,afternoon,weekday
7706,Coffee,3/6/2017 14:03,afternoon,weekday
7706,Coffee,3/6/2017 14:03,afternoon,weekday
7706,Cake,3/6/2017 14:03,afternoon,weekday
7706,Sandwich,3/6/2017 14:03,afternoon,weekday
7706,Sandwich,3/6/2017 14:03,afternoon,weekday
7707,Cake,3/6/2017 14:04,afternoon,weekday
7707,Truffles,3/6/2017 14:04,afternoon,weekday
7707,Tea,3/6/2017 14:04,afternoon,weekday
7707,Coffee,3/6/2017 14:04,afternoon,weekday
7707,Salad,3/6/2017 14:04,afternoon,weekday
7707,Chicken Stew,3/6/2017 14:04,afternoon,weekday
7708,Coffee,3/6/2017 14:22,afternoon,weekday
7708,Juice,3/6/2017 14:22,afternoon,weekday
7708,Drinking chocolate spoons,3/6/2017 14:22,afternoon,weekday
7709,Bread,3/6/2017 14:26,afternoon,weekday
7709,Sandwich,3/6/2017 14:26,afternoon,weekday
7709,Coffee,3/6/2017 14:26,afternoon,weekday
7709,Coffee,3/6/2017 14:26,afternoon,weekday
7709,Soup,3/6/2017 14:26,afternoon,weekday
7709,Cake,3/6/2017 14:26,afternoon,weekday
7710,Juice,3/6/2017 14:37,afternoon,weekday
7711,Tea,3/6/2017 14:37,afternoon,weekday
7712,Bread,3/6/2017 14:46,afternoon,weekday
7713,Tea,3/6/2017 15:15,afternoon,weekday
7713,Hot chocolate,3/6/2017 15:15,afternoon,weekday
7713,Cake,3/6/2017 15:15,afternoon,weekday
7714,Tea,3/6/2017 15:48,afternoon,weekday
7714,Coffee,3/6/2017 15:48,afternoon,weekday
7714,Toast,3/6/2017 15:48,afternoon,weekday
7714,Pastry,3/6/2017 15:48,afternoon,weekday
7715,Coffee,3/6/2017 16:37,afternoon,weekday
7715,Cake,3/6/2017 16:37,afternoon,weekday
7716,Afternoon with the baker,3/6/2017 16:46,afternoon,weekday
7717,Bread,3/7/2017 8:27,morning,weekday
7718,Coffee,3/7/2017 9:00,morning,weekday
7719,Toast,3/7/2017 9:02,morning,weekday
7719,Coffee,3/7/2017 9:02,morning,weekday
7720,Bread,3/7/2017 9:14,morning,weekday
7720,Cookies,3/7/2017 9:14,morning,weekday
7720,Pastry,3/7/2017 9:14,morning,weekday
7721,Coke,3/7/2017 9:25,morning,weekday
7722,Coffee,3/7/2017 9:25,morning,weekday
7723,Coffee,3/7/2017 9:25,morning,weekday
7723,Tea,3/7/2017 9:25,morning,weekday
7724,Bread,3/7/2017 9:40,morning,weekday
7724,Pastry,3/7/2017 9:40,morning,weekday
7725,Coffee,3/7/2017 9:44,morning,weekday
7726,Coffee,3/7/2017 9:46,morning,weekday
7727,Bread,3/7/2017 9:48,morning,weekday
7727,Pastry,3/7/2017 9:48,morning,weekday
7728,Baguette,3/7/2017 9:57,morning,weekday
7729,Bread,3/7/2017 10:00,morning,weekday
7730,Coffee,3/7/2017 10:09,morning,weekday
7731,Tea,3/7/2017 10:15,morning,weekday
7731,Coffee,3/7/2017 10:15,morning,weekday
7732,Coffee,3/7/2017 10:20,morning,weekday
7732,Coffee,3/7/2017 10:20,morning,weekday
7732,Granola,3/7/2017 10:20,morning,weekday
7733,Coffee,3/7/2017 10:30,morning,weekday
7734,Bread,3/7/2017 10:35,morning,weekday
7735,Bread,3/7/2017 10:48,morning,weekday
7735,Sandwich,3/7/2017 10:48,morning,weekday
7736,Coffee,3/7/2017 10:50,morning,weekday
7737,Coffee,3/7/2017 10:58,morning,weekday
7738,Bread,3/7/2017 11:07,morning,weekday
7738,Toast,3/7/2017 11:07,morning,weekday
7739,Hot chocolate,3/7/2017 11:13,morning,weekday
7739,Coffee,3/7/2017 11:13,morning,weekday
7739,Pastry,3/7/2017 11:13,morning,weekday
7739,Cookies,3/7/2017 11:13,morning,weekday
7740,Coffee,3/7/2017 11:14,morning,weekday
7740,Coffee,3/7/2017 11:14,morning,weekday
7740,Bread,3/7/2017 11:14,morning,weekday
7740,Cookies,3/7/2017 11:14,morning,weekday
7741,Baguette,3/7/2017 11:38,morning,weekday
7742,Bread,3/7/2017 11:40,morning,weekday
7742,Tea,3/7/2017 11:40,morning,weekday
7743,Coffee,3/7/2017 11:45,morning,weekday
7744,Coffee,3/7/2017 11:50,morning,weekday
7745,Bread,3/7/2017 11:52,morning,weekday
7746,Coffee,3/7/2017 12:12,afternoon,weekday
7746,Bread,3/7/2017 12:12,afternoon,weekday
7746,Pastry,3/7/2017 12:12,afternoon,weekday
7747,Bread,3/7/2017 12:13,afternoon,weekday
7748,Pastry,3/7/2017 12:17,afternoon,weekday
7748,Coffee,3/7/2017 12:17,afternoon,weekday
7748,Bread,3/7/2017 12:17,afternoon,weekday
7748,Spanish Brunch,3/7/2017 12:17,afternoon,weekday
7749,Soup,3/7/2017 12:19,afternoon,weekday
7749,Coffee,3/7/2017 12:19,afternoon,weekday
7749,Coffee,3/7/2017 12:19,afternoon,weekday
7750,Bread,3/7/2017 12:21,afternoon,weekday
7750,Salad,3/7/2017 12:21,afternoon,weekday
7750,Spanish Brunch,3/7/2017 12:21,afternoon,weekday
7750,Jam,3/7/2017 12:21,afternoon,weekday
7751,Tea,3/7/2017 12:36,afternoon,weekday
7751,Soup,3/7/2017 12:36,afternoon,weekday
7753,Coffee,3/7/2017 12:58,afternoon,weekday
7753,Soup,3/7/2017 12:58,afternoon,weekday
7753,Sandwich,3/7/2017 12:58,afternoon,weekday
7754,Hot chocolate,3/7/2017 13:27,afternoon,weekday
7754,Coffee,3/7/2017 13:27,afternoon,weekday
7754,Sandwich,3/7/2017 13:27,afternoon,weekday
7754,Cake,3/7/2017 13:27,afternoon,weekday
7755,Coffee,3/7/2017 13:28,afternoon,weekday
7755,Salad,3/7/2017 13:28,afternoon,weekday
7755,Tiffin,3/7/2017 13:28,afternoon,weekday
7756,Hot chocolate,3/7/2017 13:30,afternoon,weekday
7756,Coffee,3/7/2017 13:30,afternoon,weekday
7756,Sandwich,3/7/2017 13:30,afternoon,weekday
7756,Cake,3/7/2017 13:30,afternoon,weekday
7757,Coffee,3/7/2017 13:36,afternoon,weekday
7757,Soup,3/7/2017 13:36,afternoon,weekday
7757,Spanish Brunch,3/7/2017 13:36,afternoon,weekday
7758,Cookies,3/7/2017 13:52,afternoon,weekday
7759,Farm House,3/7/2017 13:53,afternoon,weekday
7760,Farm House,3/7/2017 14:08,afternoon,weekday
7760,Soup,3/7/2017 14:08,afternoon,weekday
7760,Salad,3/7/2017 14:08,afternoon,weekday
7760,Spanish Brunch,3/7/2017 14:08,afternoon,weekday
7760,Toast,3/7/2017 14:08,afternoon,weekday
7760,Coffee,3/7/2017 14:08,afternoon,weekday
7760,Coffee,3/7/2017 14:08,afternoon,weekday
7761,Fudge,3/7/2017 14:14,afternoon,weekday
7762,Chicken Stew,3/7/2017 14:23,afternoon,weekday
7762,Tea,3/7/2017 14:23,afternoon,weekday
7763,Farm House,3/7/2017 14:32,afternoon,weekday
7764,Cake,3/7/2017 14:33,afternoon,weekday
7764,Tiffin,3/7/2017 14:33,afternoon,weekday
7764,Coffee,3/7/2017 14:33,afternoon,weekday
7764,Coffee,3/7/2017 14:33,afternoon,weekday
7765,Spanish Brunch,3/7/2017 14:37,afternoon,weekday
7765,Tea,3/7/2017 14:37,afternoon,weekday
7766,Bread,3/7/2017 14:44,afternoon,weekday
7767,Coffee,3/7/2017 14:44,afternoon,weekday
7768,Pastry,3/7/2017 14:52,afternoon,weekday
7768,Tiffin,3/7/2017 14:52,afternoon,weekday
7768,Truffles,3/7/2017 14:52,afternoon,weekday
7768,Bread,3/7/2017 14:52,afternoon,weekday
7768,Soup,3/7/2017 14:52,afternoon,weekday
7769,Bread,3/7/2017 15:28,afternoon,weekday
7770,Bread,3/7/2017 15:39,afternoon,weekday
7770,Pastry,3/7/2017 15:39,afternoon,weekday
7771,Coffee,3/7/2017 15:42,afternoon,weekday
7771,Cake,3/7/2017 15:42,afternoon,weekday
7772,Tea,3/7/2017 15:58,afternoon,weekday
7772,Tea,3/7/2017 15:58,afternoon,weekday
7772,Cake,3/7/2017 15:58,afternoon,weekday
7772,Cake,3/7/2017 15:58,afternoon,weekday
7773,Cake,3/7/2017 16:09,afternoon,weekday
7773,Tea,3/7/2017 16:09,afternoon,weekday
7774,Hot chocolate,3/8/2017 9:00,morning,weekday
7774,Coffee,3/8/2017 9:00,morning,weekday
7774,Bread,3/8/2017 9:00,morning,weekday
7775,Bread,3/8/2017 9:01,morning,weekday
7776,Bread,3/8/2017 9:17,morning,weekday
7776,Bread,3/8/2017 9:17,morning,weekday
7777,Bread,3/8/2017 9:41,morning,weekday
7778,Bread,3/8/2017 9:42,morning,weekday
7778,Pastry,3/8/2017 9:42,morning,weekday
7779,Pastry,3/8/2017 9:45,morning,weekday
7779,Coffee,3/8/2017 9:45,morning,weekday
7780,Medialuna,3/8/2017 9:52,morning,weekday
7780,Bread,3/8/2017 9:52,morning,weekday
7781,Toast,3/8/2017 10:01,morning,weekday
7781,Bread,3/8/2017 10:01,morning,weekday
7782,Bread,3/8/2017 10:08,morning,weekday
7783,Coffee,3/8/2017 10:11,morning,weekday
7783,Coffee,3/8/2017 10:11,morning,weekday
7783,Cake,3/8/2017 10:11,morning,weekday
7784,Tea,3/8/2017 10:17,morning,weekday
7784,Tea,3/8/2017 10:17,morning,weekday
7784,Bread,3/8/2017 10:17,morning,weekday
7784,Coffee,3/8/2017 10:17,morning,weekday
7784,Pastry,3/8/2017 10:17,morning,weekday
7785,Bread,3/8/2017 10:22,morning,weekday
7786,Pastry,3/8/2017 11:03,morning,weekday
7787,Bread,3/8/2017 11:25,morning,weekday
7788,Baguette,3/8/2017 11:27,morning,weekday
7789,Coffee,3/8/2017 12:05,afternoon,weekday
7789,Coffee,3/8/2017 12:05,afternoon,weekday
7789,Pastry,3/8/2017 12:05,afternoon,weekday
7790,Bread,3/8/2017 12:21,afternoon,weekday
7791,Coffee,3/8/2017 13:08,afternoon,weekday
7791,Coffee,3/8/2017 13:08,afternoon,weekday
7792,Coffee,3/8/2017 13:09,afternoon,weekday
7792,Coffee,3/8/2017 13:09,afternoon,weekday
7792,Chicken Stew,3/8/2017 13:09,afternoon,weekday
7792,Salad,3/8/2017 13:09,afternoon,weekday
7793,Bread,3/8/2017 13:11,afternoon,weekday
7794,Soup,3/8/2017 13:12,afternoon,weekday
7795,Truffles,3/8/2017 13:22,afternoon,weekday
7795,Coffee,3/8/2017 13:22,afternoon,weekday
7795,Sandwich,3/8/2017 13:22,afternoon,weekday
7795,Sandwich,3/8/2017 13:22,afternoon,weekday
7795,Bread,3/8/2017 13:22,afternoon,weekday
7796,Soup,3/8/2017 13:28,afternoon,weekday
7796,Soup,3/8/2017 13:28,afternoon,weekday
7796,Mineral water,3/8/2017 13:28,afternoon,weekday
7796,Farm House,3/8/2017 13:28,afternoon,weekday
7797,Bread,3/8/2017 13:53,afternoon,weekday
7798,Coffee,3/8/2017 13:53,afternoon,weekday
7798,Tea,3/8/2017 13:53,afternoon,weekday
7798,Soup,3/8/2017 13:53,afternoon,weekday
7799,Chicken Stew,3/8/2017 14:15,afternoon,weekday
7800,Coffee,3/8/2017 14:16,afternoon,weekday
7801,Cake,3/8/2017 15:02,afternoon,weekday
7801,Jammie Dodgers,3/8/2017 15:02,afternoon,weekday
7802,Bread,3/8/2017 15:05,afternoon,weekday
7803,Coffee,3/8/2017 15:08,afternoon,weekday
7803,Coffee,3/8/2017 15:08,afternoon,weekday
7803,Coffee,3/8/2017 15:08,afternoon,weekday
7803,Tea,3/8/2017 15:08,afternoon,weekday
7803,Cake,3/8/2017 15:08,afternoon,weekday
7803,Scone,3/8/2017 15:08,afternoon,weekday
7803,Sandwich,3/8/2017 15:08,afternoon,weekday
7803,Sandwich,3/8/2017 15:08,afternoon,weekday
7804,Baguette,3/8/2017 15:41,afternoon,weekday
7805,Tea,3/8/2017 16:04,afternoon,weekday
7805,Juice,3/8/2017 16:04,afternoon,weekday
7805,Scone,3/8/2017 16:04,afternoon,weekday
7805,Cake,3/8/2017 16:04,afternoon,weekday
7806,Bread,3/8/2017 16:59,afternoon,weekday
7806,Pastry,3/8/2017 16:59,afternoon,weekday
7807,Coffee,3/8/2017 17:05,evening,weekday
7807,Tiffin,3/8/2017 17:05,evening,weekday
7807,Cake,3/8/2017 17:05,evening,weekday
7807,Truffles,3/8/2017 17:05,evening,weekday
7808,Coffee,3/9/2017 8:34,morning,weekday
7808,Jammie Dodgers,3/9/2017 8:34,morning,weekday
7809,Coffee,3/9/2017 8:35,morning,weekday
7809,Toast,3/9/2017 8:35,morning,weekday
7810,Bread,3/9/2017 8:38,morning,weekday
7811,Pastry,3/9/2017 9:06,morning,weekday
7811,Coffee,3/9/2017 9:06,morning,weekday
7812,Coffee,3/9/2017 9:41,morning,weekday
7813,Coffee,3/9/2017 10:03,morning,weekday
7813,Toast,3/9/2017 10:03,morning,weekday
7813,Bread,3/9/2017 10:03,morning,weekday
7814,Baguette,3/9/2017 10:03,morning,weekday
7815,Coffee,3/9/2017 10:06,morning,weekday
7815,Toast,3/9/2017 10:06,morning,weekday
7816,Coffee,3/9/2017 10:11,morning,weekday
7816,Tea,3/9/2017 10:11,morning,weekday
7816,Cake,3/9/2017 10:11,morning,weekday
7816,Bread,3/9/2017 10:11,morning,weekday
7817,Bread,3/9/2017 10:13,morning,weekday
7817,Hot chocolate,3/9/2017 10:13,morning,weekday
7818,Coffee,3/9/2017 10:22,morning,weekday
7818,Baguette,3/9/2017 10:22,morning,weekday
7819,Tiffin,3/9/2017 10:58,morning,weekday
7819,Cake,3/9/2017 10:58,morning,weekday
7820,Coffee,3/9/2017 11:12,morning,weekday
7821,Coffee,3/9/2017 11:14,morning,weekday
7822,Cake,3/9/2017 11:17,morning,weekday
7822,Juice,3/9/2017 11:17,morning,weekday
7823,Bread,3/9/2017 11:37,morning,weekday
7824,Coffee,3/9/2017 11:52,morning,weekday
7824,Tiffin,3/9/2017 11:52,morning,weekday
7825,Tea,3/9/2017 12:35,afternoon,weekday
7825,Sandwich,3/9/2017 12:35,afternoon,weekday
7826,Sandwich,3/9/2017 12:36,afternoon,weekday
7826,Tea,3/9/2017 12:36,afternoon,weekday
7827,Coffee,3/9/2017 12:37,afternoon,weekday
7827,Chicken Stew,3/9/2017 12:37,afternoon,weekday
7828,Sandwich,3/9/2017 12:56,afternoon,weekday
7828,Cookies,3/9/2017 12:56,afternoon,weekday
7829,Salad,3/9/2017 12:58,afternoon,weekday
7829,Coffee,3/9/2017 12:58,afternoon,weekday
7829,Juice,3/9/2017 12:58,afternoon,weekday
7830,Tea,3/9/2017 13:00,afternoon,weekday
7830,Bread,3/9/2017 13:00,afternoon,weekday
7830,Salad,3/9/2017 13:00,afternoon,weekday
7830,Sandwich,3/9/2017 13:00,afternoon,weekday
7831,Bread,3/9/2017 13:13,afternoon,weekday
7831,Pastry,3/9/2017 13:13,afternoon,weekday
7831,Truffles,3/9/2017 13:13,afternoon,weekday
7832,Bread,3/9/2017 13:15,afternoon,weekday
7832,Scandinavian,3/9/2017 13:15,afternoon,weekday
7833,Chicken Stew,3/9/2017 13:16,afternoon,weekday
7833,Coffee,3/9/2017 13:16,afternoon,weekday
7834,Soup,3/9/2017 13:17,afternoon,weekday
7835,Coffee,3/9/2017 13:30,afternoon,weekday
7835,Sandwich,3/9/2017 13:30,afternoon,weekday
7836,Cookies,3/9/2017 13:31,afternoon,weekday
7836,Soup,3/9/2017 13:31,afternoon,weekday
7837,Christmas common,3/9/2017 13:32,afternoon,weekday
7838,Coffee,3/9/2017 13:39,afternoon,weekday
7839,Soup,3/9/2017 14:13,afternoon,weekday
7839,Sandwich,3/9/2017 14:13,afternoon,weekday
7839,Coffee,3/9/2017 14:13,afternoon,weekday
7839,Medialuna,3/9/2017 14:13,afternoon,weekday
7840,Coffee,3/9/2017 14:16,afternoon,weekday
7840,Coffee,3/9/2017 14:16,afternoon,weekday
7840,Hot chocolate,3/9/2017 14:16,afternoon,weekday
7840,Coffee,3/9/2017 14:16,afternoon,weekday
7840,Pastry,3/9/2017 14:16,afternoon,weekday
7840,Cake,3/9/2017 14:16,afternoon,weekday
7841,Coffee,3/9/2017 14:23,afternoon,weekday
7842,Pastry,3/9/2017 14:33,afternoon,weekday
7843,Bread,3/9/2017 14:35,afternoon,weekday
7843,Coffee,3/9/2017 14:35,afternoon,weekday
7843,Pastry,3/9/2017 14:35,afternoon,weekday
7843,Chicken Stew,3/9/2017 14:35,afternoon,weekday
7844,Coffee,3/9/2017 14:38,afternoon,weekday
7845,Tea,3/9/2017 14:58,afternoon,weekday
7845,Cake,3/9/2017 14:58,afternoon,weekday
7846,Truffles,3/9/2017 15:08,afternoon,weekday
7846,Spanish Brunch,3/9/2017 15:08,afternoon,weekday
7846,Cake,3/9/2017 15:08,afternoon,weekday
7846,Coffee,3/9/2017 15:08,afternoon,weekday
7847,Truffles,3/9/2017 15:09,afternoon,weekday
7847,Spanish Brunch,3/9/2017 15:09,afternoon,weekday
7847,Cake,3/9/2017 15:09,afternoon,weekday
7848,Bread,3/9/2017 15:22,afternoon,weekday
7848,Tea,3/9/2017 15:22,afternoon,weekday
7848,Scone,3/9/2017 15:22,afternoon,weekday
7849,Coke,3/9/2017 15:23,afternoon,weekday
7849,Tea,3/9/2017 15:23,afternoon,weekday
7850,Tea,3/9/2017 15:42,afternoon,weekday
7850,Cake,3/9/2017 15:42,afternoon,weekday
7851,Coke,3/9/2017 16:16,afternoon,weekday
7852,Bread,3/9/2017 16:40,afternoon,weekday
7852,Cake,3/9/2017 16:40,afternoon,weekday
7852,Coffee,3/9/2017 16:40,afternoon,weekday
7852,Bread,3/9/2017 16:40,afternoon,weekday
7853,Coffee,3/9/2017 17:19,evening,weekday
7853,Coffee,3/9/2017 17:19,evening,weekday
7853,Tea,3/9/2017 17:19,evening,weekday
7853,Cake,3/9/2017 17:19,evening,weekday
7853,Scone,3/9/2017 17:19,evening,weekday
7853,Cookies,3/9/2017 17:19,evening,weekday
7854,Coffee,3/10/2017 8:05,morning,weekday
7855,Coffee,3/10/2017 8:14,morning,weekday
7856,Coffee,3/10/2017 8:26,morning,weekday
7857,Bread,3/10/2017 8:37,morning,weekday
7858,Coffee,3/10/2017 8:42,morning,weekday
7858,Bread,3/10/2017 8:42,morning,weekday
7858,Pastry,3/10/2017 8:42,morning,weekday
7859,Coffee,3/10/2017 8:45,morning,weekday
7859,Bread,3/10/2017 8:45,morning,weekday
7859,Spanish Brunch,3/10/2017 8:45,morning,weekday
7860,Bread,3/10/2017 8:47,morning,weekday
7860,Toast,3/10/2017 8:47,morning,weekday
7861,Bread,3/10/2017 8:48,morning,weekday
7862,Baguette,3/10/2017 8:51,morning,weekday
7863,Coffee,3/10/2017 8:57,morning,weekday
7863,Pastry,3/10/2017 8:57,morning,weekday
7864,Hot chocolate,3/10/2017 9:01,morning,weekday
7864,Tea,3/10/2017 9:01,morning,weekday
7864,Cake,3/10/2017 9:01,morning,weekday
7865,Coffee,3/10/2017 9:04,morning,weekday
7865,Bread,3/10/2017 9:04,morning,weekday
7866,Bread,3/10/2017 9:05,morning,weekday
7866,Bread,3/10/2017 9:05,morning,weekday
7866,Pastry,3/10/2017 9:05,morning,weekday
7867,Coffee,3/10/2017 9:08,morning,weekday
7868,Pastry,3/10/2017 9:20,morning,weekday
7868,Pastry,3/10/2017 9:20,morning,weekday
7869,Bread,3/10/2017 9:23,morning,weekday
7869,Coffee,3/10/2017 9:23,morning,weekday
7869,Coffee,3/10/2017 9:23,morning,weekday
7869,Bread,3/10/2017 9:23,morning,weekday
7869,Toast,3/10/2017 9:23,morning,weekday
7870,Coffee,3/10/2017 9:37,morning,weekday
7871,Bread,3/10/2017 9:51,morning,weekday
7872,Coffee,3/10/2017 9:59,morning,weekday
7873,Bread,3/10/2017 10:02,morning,weekday
7873,Cookies,3/10/2017 10:02,morning,weekday
7874,Medialuna,3/10/2017 10:03,morning,weekday
7874,Bread,3/10/2017 10:03,morning,weekday
7875,Tea,3/10/2017 10:08,morning,weekday
7876,Coffee,3/10/2017 10:19,morning,weekday
7876,Cake,3/10/2017 10:19,morning,weekday
7876,Jam,3/10/2017 10:19,morning,weekday
7876,Truffles,3/10/2017 10:19,morning,weekday
7877,Coffee,3/10/2017 10:23,morning,weekday
7877,Coffee,3/10/2017 10:23,morning,weekday
7877,Juice,3/10/2017 10:23,morning,weekday
7877,Pastry,3/10/2017 10:23,morning,weekday
7877,Cookies,3/10/2017 10:23,morning,weekday
7878,Coffee,3/10/2017 10:39,morning,weekday
7878,Tiffin,3/10/2017 10:39,morning,weekday
7878,Bread,3/10/2017 10:39,morning,weekday
7879,Cake,3/10/2017 10:45,morning,weekday
7879,Cookies,3/10/2017 10:45,morning,weekday
7879,Cookies,3/10/2017 10:45,morning,weekday
7879,Coffee,3/10/2017 10:45,morning,weekday
7879,Coffee,3/10/2017 10:45,morning,weekday
7879,Juice,3/10/2017 10:45,morning,weekday
7880,Vegan Feast,3/10/2017 10:47,morning,weekday
7880,Pastry,3/10/2017 10:47,morning,weekday
7880,Coffee,3/10/2017 10:47,morning,weekday
7880,Coffee,3/10/2017 10:47,morning,weekday
7881,Coffee,3/10/2017 10:52,morning,weekday
7881,Pastry,3/10/2017 10:52,morning,weekday
7882,Coffee,3/10/2017 10:56,morning,weekday
7882,Bread,3/10/2017 10:56,morning,weekday
7883,Bread,3/10/2017 11:00,morning,weekday
7883,Coffee,3/10/2017 11:00,morning,weekday
7884,Bread,3/10/2017 11:02,morning,weekday
7885,Coffee,3/10/2017 11:07,morning,weekday
7885,Coffee,3/10/2017 11:07,morning,weekday
7885,Medialuna,3/10/2017 11:07,morning,weekday
7886,Coffee,3/10/2017 11:18,morning,weekday
7887,Coffee,3/10/2017 11:19,morning,weekday
7887,Tea,3/10/2017 11:19,morning,weekday
7887,Tiffin,3/10/2017 11:19,morning,weekday
